name,categories,lat,long
Bibento,Food Truck,51.51893514029718,-0.10087055680256439
Starbucks,Coffee Shop,51.520259,-0.087148
Taylor St Baristas,Coffee Shop,51.51743405603491,-0.0800836114658697
Leon,Fast Food Restaurant,51.51896647830682,-0.08782071312706742
McDonald's,Fast Food Restaurant,51.517595679313565,-0.08251050869631775
Aviary,English Restaurant,51.52176076586365,-0.08559737680034675
Shoryu Liverpool St,Ramen Restaurant,51.51878158401482,-0.08370369672775269
Costa Coffee,Coffee Shop,51.51861146722625,-0.085160956337376
The Flying Horse,Pub,51.520375438521015,-0.08517618207520233
Polú Poké,Hawaiian Restaurant,51.52169489320002,-0.08011787886299354
Department of Coffee & Social Affairs,Coffee Shop,51.52101364246427,-0.0788824656441215
Pret A Manger,Sandwich Place,51.5206859191109,-0.08724032275131179
Chilango,Burrito Place,51.516949904989545,-0.08651476682985651
itsu,Sushi Restaurant,51.52057797193389,-0.08734011082408524
HOP vietnamese,Vietnamese Restaurant,51.51959137801644,-0.08453888467925781
Polo Bar,Breakfast Spot,51.517737802816605,-0.08052156027092973
Coco di Mama,Italian Restaurant,51.517326,-0.088226
Bierschenke,German Restaurant,51.51719745515478,-0.08511513146191517
Theatre Deli,Café,51.51984954639919,-0.08509703450491259
itsu,Sushi Restaurant,51.518410563197584,-0.07997274398803711
Patty & Bun,Burger Joint,51.517423985178965,-0.08237302125700864
Notes Coffee & Wine,Coffee Shop,51.51920196046105,-0.08949557823320635
Ekachai,Malay Restaurant,51.51720222717432,-0.08260186453292352
Tank & Paddle,Bar,51.520830253803986,-0.07896346241399381
Chipotle Mexican Grill,Mexican Restaurant,51.51716872830133,-0.08791245165685886
Wild & Wood Coffee,Coffee Shop,51.517279177050824,-0.08828052218493865
Yolk,Breakfast Spot,51.51945874477401,-0.08421212216308342
Bad Egg,Diner,51.51921237523027,-0.08994778421079547
Yauatcha,Chinese Restaurant,51.51882820696518,-0.08349768631963068
Caffè Nero,Coffee Shop,51.518413957671584,-0.08823868463154365
Starbucks,Coffee Shop,51.519974,-0.083585
EAT.,Sandwich Place,51.520669720006595,-0.08952781447399098
Kitty Hawk,Italian Restaurant,51.51914713251212,-0.0870734062062061
K10,Japanese Restaurant,51.5206125145135,-0.08198191375115149
Wasabi,Sushi Restaurant,51.518065517999645,-0.08015783444746165
pod,Salad Place,51.520646878161514,-0.08914851270163147
Savure,Italian Restaurant,51.52301682921036,-0.08434597943649051
The Botanist,Bar,51.51871736931142,-0.08359680135893971
1901,Breakfast Spot,51.51743758938789,-0.08188395797904834
Kêu,Vietnamese Restaurant,51.51723557286634,-0.08815698741082792
Costa Coffee,Coffee Shop,51.519667854790505,-0.08905912702772378
The Sichuan,Szechuan Restaurant,51.522159812186,-0.08702817994493915
Angler Rooftop Restaurant and Terrace,Seafood Restaurant,51.51910998709554,-0.08672874544646893
FILTR X R/GA,Corporate Coffee Shop,51.522704,-0.083341
Vital Ingredient,Salad Place,51.51986422073605,-0.08334119548863539
KFC,Fast Food Restaurant,51.51783619872652,-0.08039184669501764
South Place Hotel,Hotel,51.51900051055965,-0.08650820507914733
Mangia Siciliano,Café,51.5170118863819,-0.08536934852600098
wagamama,Asian Restaurant,51.51927002685993,-0.08987873476707975
Chiswell Street Dining Rooms,Gastropub,51.52080854099942,-0.0907007036314477
The Culpeper,Pub,51.5168755835082,-0.07307136069367991
Poppies Fish & Chips,Fish & Chips Shop,51.52033652797438,-0.07411133225735177
Brooklyn Coffee,Coffee Shop,51.5209579329138,-0.07501772639981372
Rough Trade East,Record Shop,51.521118759239336,-0.07242980528970552
Dark Sugars,Chocolate Shop,51.520344047475554,-0.0718766892226707
Trade,Coffee Shop,51.51742984794298,-0.0738139834766954
Efes,Turkish Restaurant,51.5161951312114,-0.06968659396281636
DF/Mexico,Mexican Restaurant,51.52045962408131,-0.07325735912002451
Nando's,Portuguese Restaurant,51.520567760317896,-0.0747358598885047
Hawksmoor Spitalfields,Steakhouse,51.52147765393434,-0.0756168938529317
St. John Bread and Wine,Restaurant,51.519767584836174,-0.07452990292331736
Grounded,Coffee Shop,51.51630678447897,-0.06917875073572693
Starbucks,Coffee Shop,51.517003,-0.068061
Som Saa,Thai Restaurant,51.517368115600284,-0.07354676556538084
Nude Espresso,Coffee Shop,51.520361353435746,-0.07267240190666258
Rosa's Thai Cafe,Thai Restaurant,51.520373811203015,-0.07377726247664083
Leon,Fast Food Restaurant,51.51986479465608,-0.0759917123590142
Blixen,Modern European Restaurant,51.51916866369338,-0.07528426111416424
Cafe 1001,Nightclub,51.520996953345495,-0.07206954984835406
Hungry Donkey,Greek Restaurant,51.51687478215588,-0.07411349350067456
Gunpowder,Indian Restaurant,51.518436325253475,-0.0747323376373174
Indo,Pub,51.517758144752285,-0.06553869650430817
Kahaila,Coffee Shop,51.52382377507428,-0.07154394542559304
The Stable,Pizza Place,51.516957243407695,-0.06771676381300347
Sushinoen,Japanese Restaurant,51.5160182394666,-0.06920525520322131
Strut & Cluck,Middle Eastern Restaurant,51.52131843153694,-0.07548547776552969
Department of Coffee and Social Affairs,Coffee Shop,51.52000157968096,-0.07599210625909956
Bleecker St.,Burger Joint,51.519781822662786,-0.07510146619515874
Doppio Coffee Warehouse,Coffee Shop,51.5201244374406,-0.06963649599309898
Vegan Burgers by Mooshies,Vegetarian / Vegan Restaurant,51.51973095696915,-0.07178295871370416
The Diner,Diner,51.51960238888819,-0.07582341443147783
All Star Lanes,Bowling Alley,51.522026307511666,-0.0718297912966408
Sichuan Folk,Szechuan Restaurant,51.520279,-0.072573
HotBox,BBQ Joint,51.51716181724916,-0.07335944423861195
Giraffe,Restaurant,51.51939229169098,-0.0760620813678491
Salad Box,Salad Place,51.518006,-0.070988
Xi’an Biang Biang Noodles,Chinese Restaurant,51.516856,-0.073362
Absurd Bird,Fried Chicken Joint,51.51738323142506,-0.0735400535630992
Zaza's,Indian Restaurant,51.518066279080806,-0.06434022002480312
Chop'd,Salad Place,51.51933568257478,-0.07587441870604755
StickyWings,Wings Joint,51.518226511587926,-0.07117391764585661
Momo Canteen,Malay Restaurant,51.51817663221124,-0.07431327366245966
Lupita,Mexican Restaurant,51.5178231651476,-0.07390508946215145
Wright Brothers,Seafood Restaurant,51.51998828428557,-0.07561495590464158
Quaker Street Cafe,Café,51.52217475995585,-0.07481619715690613
Bell Boi,Café,51.523568364454796,-0.07169185396074107
Cereal Killer Cafe,Breakfast Spot,51.523844,-0.071517
Close-Up Cinema,Indie Movie Theater,51.52358891731688,-0.07209972942470932
The Real Greek,Greek Restaurant,51.5197585112197,-0.07549275520227423
Mouse Tail Coffee Stories,Coffee Shop,51.51947122770561,-0.0585726686117612
The Blind Beggar,Pub,51.51988887671461,-0.05674722013646984
Rinkoff's Bakery,Bakery,51.51996370482293,-0.05323829753250209
Dirty Burger/Chicken Shop,Burger Joint,51.52025320580212,-0.055111778525414115
Nando's,Portuguese Restaurant,51.52016994360694,-0.0552053560861244
Costa Pronto,Coffee Shop,51.51942,-0.059627
Tian Tian,Chinese Restaurant,51.521219,-0.049078
The Gourmet Hut,Burger Joint,51.51693155956973,-0.05698955668679841
Feast فيست,Indian Restaurant,51.51908063599823,-0.060590001528471576
Dhaka Biryani,Indian Restaurant,51.52063001403732,-0.05236888379845571
Eat Well at Royal London,Cafeteria,51.51750972663967,-0.05860957759984581
Subway,Sandwich Place,51.52007940837815,-0.05565942327663827
Sainsbury's Café,Café,51.52114103858803,-0.058305178206710384
Cookies & Cream,Ice Cream Shop,51.5200420449736,-0.055483848099828814
Red Dragon,Chinese Restaurant,51.520319904688336,-0.05263566970825195
Kolapata,Asian Restaurant,51.519742,-0.057233
POP,Coffee Shop,51.519085,-0.061247572
Perfect Fried Chicken,Fried Chicken Joint,51.51975912737815,-0.05690574645996093
Peckish Sandwich Bar,Sandwich Place,51.51962560795322,-0.058579444885253906
HeppyCrow's,Breakfast Spot,51.521497764380996,-0.05205511915633606
PFC,Fast Food Restaurant,51.52148942618308,-0.057047034484270696
Café Leads,Café,51.519020080566406,-0.058984458446502686
Cascara Coffee,Café,51.51914286033084,-0.059792716414742125
The Fish Plaice,Seafood Restaurant,51.523671,-0.05527536666666666
East Sushi,Sushi Restaurant,51.519761,-0.04989
Wok & Grill,Fast Food Restaurant,51.519981554998985,-0.05591767218840624
Nude Espresso @ Genesis Cinema,Coffee Shop,51.52093358637014,-0.050838265958223425
Chargrill,BBQ Joint,51.52034660819752,-0.05341887474060058
CTMB Cafe,Café,51.51694247426652,-0.05611726175795704
Royal Pfc,Fried Chicken Joint,51.51930240367068,-0.05898466921407095
Coffee Republic,Coffee Shop,51.519472,-0.057797
Diana's Traditional Fish & Chips,Fish & Chips Shop,51.519081152426445,-0.06083767343648326
Curry in a Hurry,Indian Restaurant,51.51915828688337,-0.06029605865478515
Percy Ingle,Bakery,51.51922433410302,-0.060591550676845525
bagels & waffles,Bagel Shop,51.518891,-0.059025
Café Bougié,Café,51.519743,-0.058077
Django Bango,Southern / Soul Food Restaurant,51.51866235333934,-0.055639771661664686
Panini Place Coffee Shop,Café,51.51991475234746,-0.056025291864078924
Ruman peri peri,Fried Chicken Joint,51.522393,-0.054329
Empire Chinese Takeaway,Chinese Restaurant,51.52061429406506,-0.05307323328504429
Pizza Hut,Pizza Place,51.519101149399255,-0.06106055846771669
Grillzbase,BBQ Joint,51.52025976895756,-0.0520019823994274
Whotechapel Hala Chicken Centre,Indian Restaurant,51.51882,-0.061027
Anima D'Italia,Italian Restaurant,51.520588,-0.05148232
Hayfield Masala,Indian Restaurant,51.52104187708958,-0.04951382917629296
Whitechapel Fried Chicken,Fried Chicken Joint,51.51893615315489,-0.06121577721684687
The Urban Cafe,Café,51.51936340332031,-0.058939531445503235
Hao Chii,Asian Restaurant,51.519126575637046,-0.05676627159118652
Gandhi Oriental Foods Limited,Food Truck,51.52077386221533,-0.05113363265991211
Stepney City Farm,Farm,51.51700915544558,-0.04299496261936063
Ground Cafe,Café,51.52374856403706,-0.03970030667879297
Johnny Walls Bakers,Bakery,51.5180914172316,-0.03896464828575959
90 Degree MELT,Comfort Food Restaurant,51.52209698874798,-0.04540443420410156
Verdi's,Italian Restaurant,51.52217270227301,-0.0446402904953977
Ocean Fish Bar,Fish & Chips Shop,51.520869162732225,-0.044558639222175296
Drapers Bar & Kitchen,Bar,51.5230248809249,-0.04277364534935146
Scr Bar,Bar,51.523336,-0.040527
That place on the corner,Snack Place,51.5232225,-0.0420676
Chicken Mahal,Burger Joint,51.51810955409048,-0.03824240431973365
The hemingway public house,Gastropub,51.52300558160409,-0.040536562186983455
Mile End Canteen,Diner,51.52352027254017,-0.039746983625761144
Ninety Degrees Melt,Deli / Bodega,51.522119,-0.044684
Karwoo Chinese,Chinese Restaurant,51.517638,-0.039586
Stubbs Coffee,Coffee Shop,51.523026893272224,-0.039101243019104004
KBRC Import & Export,Fish & Chips Shop,51.523502,-0.0403989
"Infusion Cafe, QMUL",Café,51.52304669305786,-0.0429393070305581
Falafel king,Falafel Restaurant,51.5232225,-0.0420676
The Ocean Bar,Fish & Chips Shop,51.52106759702744,-0.044782161712646484
Cafe2u,Food Truck,51.52000003753846,-0.034547194804676454
C & c decor,Fish & Chips Shop,51.52264253907661,-0.038821860567426265
Costa Coffee,Coffee Shop,51.52379225815764,-0.03930844328582096
Kolapata,Asian Restaurant,51.519857755420155,-0.039101734743815515
Box Noodle,Noodle House,51.52338072259042,-0.03886586469801371
Zaytun Restaurant,African Restaurant,51.52248283820342,-0.04156351089477539
Al-Ikhwan,Indian Restaurant,51.522164,-0.044616
The Kitchen,Diner,51.52359898323199,-0.03826585955177976
A'la Pizza,Fried Chicken Joint,51.521916293016,-0.04570748620659123
Perfect Fried Chicken,Fried Chicken Joint,51.52219913333334,-0.044653
Cooking Pot,Café,51.52300558160409,-0.040536562186983455
Barry's Fish Bar,Fish & Chips Shop,51.52143588077476,-0.01896920379127182
Paper & Cup,Coffee Shop,51.518015350065625,-0.02689273084435345
White Hat Bakery,Bakery,51.523752,-0.023103
The Crusty Loaf,Bakery,51.52122281181414,-0.03111479066263939
Tasty Chicken 'N' Pizza,Fried Chicken Joint,51.51997252599233,-0.02049263730348772
The Cafe Cake Company,Café,51.521907067324285,-0.011894255876541138
Modern Wing Chi Chef,Chinese Restaurant,51.52313615830483,-0.0105172338988689
Doorsteps Cafe,Café,51.52189,-0.014281
Jolsager,Indian Restaurant,51.518685569233504,0.0072325360283267155
Ilario's Klo,Cafeteria,51.522227968302246,0.002621100808005945
The Cabin Café,Burger Joint,51.52200723348298,0.002540784977839817
click4meals,Food Truck,51.51897135711276,0.0036370754241943355
Millennium Restaurant Cafe & Bar,Café,51.51696603445414,0.0028669313781343993
Pearl City,Cantonese Restaurant,51.520273,0.018318
King Kebab & Pizza,Pizza Place,51.51902871908162,0.016171223660012175
E13 Eat Brazilian,Restaurant,51.521972,0.021579
Britannia Café,Café,51.521820466446165,0.021869795992786458
Minh,Vietnamese Restaurant,51.52236155604093,0.02303530613426119
KFC,Fast Food Restaurant,51.52185076806273,0.02413933094965495
Albina,Eastern European Restaurant,51.519670215686524,0.016847730156099614
la bodegita,Argentinian Restaurant,51.52186584472656,0.024942295625805855
Taris African Restaurant,African Restaurant,51.521675962778765,0.0210959995298635
Super Wok Chinese Takeaway,Chinese Restaurant,51.52157493643075,0.01597772015898104
Good Friends,Chinese Restaurant,51.522959983871054,0.021412390289489155
B J's Pie & Mash Shop,Pie Shop,51.52140138428695,0.020897090435028076
Angels Bakery,Bakery,51.52216948123987,0.022586737092714197
Samrat,Indian Restaurant,51.52129702405322,0.02040184167406895
Jalsagor,Indian Restaurant,51.520069,0.017581
Newham Way Connect,Café,51.51701933,0.02317598
Restaurant,Cafeteria,51.52271,0.03553994
Newham,Tapas Restaurant,51.5175255049868,0.03406252995402504
Costa Coffee,Coffee Shop,51.523036529869636,0.03579792258881286
Canteen,Restaurant,51.521518,0.030936
Costa Coffee,Coffee Shop,51.51969078357718,0.04902912300912269
Subway,Sandwich Place,51.521307,0.071158
Creams,Ice Cream Shop,51.52045342207776,0.07129311561584473
Sainsbury's Cafe,Café,51.52097584554691,0.06850758861026636
Subway,Sandwich Place,51.51658350315602,0.08157949117710572
Costa Coffee,Coffee Shop,51.51666109789084,0.08203952345187338
Robins Pie & Mash,English Restaurant,51.51696507977201,0.07918839566230358
Daddies Snack Bar,Breakfast Spot,51.5219427964967,0.09553110587154584
The Bell,Pub,51.518944652797195,0.18981456756591797
Kings Kebab House & Fish Bar,Kebab Restaurant,51.5185707907351,0.19105911254882812
The Ship Centre,Café,51.518808,0.190698
Essex Fish Bar,Fish & Chips Shop,51.519901106263795,0.201247531495518
The Grangewood Café,Café,51.520180664882716,0.20598752176738344
Peking House,Chinese Restaurant,51.520058,0.20291
Ahar,Indian Restaurant,51.5167031034928,0.1962384581565857
Flames Kebab & Pizza,Kebab Restaurant,51.52003951689637,0.20247459411621094
Perfect Bites,Sandwich Place,51.522484,0.214802
Akash,Indian Restaurant,51.52379122959692,0.37832021713256836
Taksim Square Restaurant,Restaurant,51.516113,0.42641523
Kings Kebab,Fast Food Restaurant,51.51959882566062,0.42864665468333557
Bombay Nights,Indian Restaurant,51.51639671912946,0.42408407194274855
Fish & Chicken,Fast Food Restaurant,51.516851,0.426975
New Golden Sands,Chinese Restaurant,51.520308,0.4345
Behesht,Persian Restaurant,51.53192629218421,-0.23251962354694167
Crazy Baker,Bakery,51.53060753572056,-0.22885566984773772
Delicias de Portugal,Deli / Bodega,51.53156321766508,-0.2293644412029881
Tong Kanom Thai,Thai Restaurant,51.53259689489965,-0.23456474314035206
Centro Galego,Spanish Restaurant,51.53223373823622,-0.23686253282393727
Manos Grill,Portuguese Restaurant,51.531005690887156,-0.2304224895381074
Café Rossio Restaurant,Portuguese Restaurant,51.532127,-0.233307
Thai Rice @ Harrow Road,Restaurant,51.5323059030005,-0.233536080999556
Galpão Restaurante,Brazilian Restaurant,51.531017508429535,-0.23028981050291006
Sport London e Benfica,Mediterranean Restaurant,51.531546,-0.229346
Barraco 2,Brazilian Restaurant,51.53106680201548,-0.2302408218383789
Tradição de Portugal,Deli / Bodega,51.53233714163757,-0.23332275966728958
Assal Patisserie,Dessert Shop,51.53191260635315,-0.23238269142402126
La Belle Assiette Vouchers,Modern European Restaurant,51.53144056149285,-0.23747205734252932
Mercearia Brasil,Butcher,51.53168083382218,-0.23241877555847168
Cayenne Indian Grill Curry,Indian Restaurant,51.5311709,-0.23063200000001413
Galpão,Brazilian Restaurant,51.53097204303292,-0.23029074265083643
Seahorse,Fish & Chips Shop,51.530556,-0.228814
Donut Shop,Donut Shop,51.53182897313851,-0.23212492476746682
Cayenne,Indian Restaurant,51.531841014670526,-0.23227930068969727
Thai Rice Restaurant,Thai Restaurant,51.53153619347023,-0.23305443929279251
Cornisa,Arepa Restaurant,51.531573297664366,-0.23262872906771453
Kim's Luxury Cakehouse,Taco Place,51.531581,-0.233067
Cayenne,Indian Restaurant,51.53112019641442,-0.23041248321533203
Sinbad,Hot Dog Joint,51.531595,-0.233126
Model Café,Diner,51.531572,-0.229496
Paragons Zayona,Greek Restaurant,51.531611,-0.23298
رستوران بهشت برين,Persian Restaurant,51.53208876745814,-0.23673797036636127
Monty's Tandoori,Indian Restaurant,51.531616,-0.233151
College Cafe,Café,51.531566,-0.232777
mums Caribbean Take Away,Caribbean Restaurant,51.531856536865234,-0.23279498517513275
ACE Ocasions,Swiss Restaurant,51.531595,-0.233126
Breakfast S,Breakfast Spot,51.531617,-0.233041
Maison med,Cafeteria,51.530071,-0.237078
Touro Brazilian SteakHouse — Kensal Green,Brazilian Restaurant,51.53075,-0.229043
Assal,Dessert Shop,51.53064615952823,-0.22885385841620118
unique pizza,Pizza Place,51.532433545053145,-0.23564179632720608
Paradise by Way of Kensal Green,Restaurant,51.5290112324292,-0.216266277775487
Nando's,Portuguese Restaurant,51.531231472131395,-0.2168171363794627
Sacro Cuore,Pizza Place,51.532032741324734,-0.21745364089091002
Parlour,Pub,51.528749181575854,-0.21652436593287377
Taste of Chamberlayne,Café,51.53343851520645,-0.21848174990469896
Chicken Inn Village,Fast Food Restaurant,51.528390954476976,-0.215911348447754
Vicki's of London,Café,51.529727,-0.216039
Shishlique,Turkish Restaurant,51.533223171135276,-0.21841228538465848
Mineiro Cafe & Restaurant,Mineiro Restaurant,51.53306904911657,-0.21829962730407715
The Grey Horse,Gastropub,51.528639,-0.216937
Station Cafe,Café,51.533989,-0.219119
Bel & Nev,Breakfast Spot,51.533965,-0.219492
paradise  unbakery,Vegetarian / Vegan Restaurant,51.533272,-0.218417
The Khas Tandoori,Indian Restaurant,51.531941,-0.21737
Comptoir Mezze,Moroccan Restaurant,51.53384050008793,-0.21905068143923864
Uppercrust,Bakery,51.532466888427734,-0.21618439257144928
Crussh,Juice Bar,51.530892,-0.216535
Curry Nights,Indian Restaurant,51.531931159570384,-0.2175634114914679
Zing Zing,Chinese Restaurant,51.528593,-0.216084
Hana,Japanese Restaurant,51.53050055626774,-0.21609977085746648
Rullo's Restaurant,Italian Restaurant,51.53194780158964,-0.21732330322265625
Bawarchi,Indian Restaurant,51.532325,-0.21759893
The Local,Middle Eastern Restaurant,51.528063266238995,-0.21625041961669922
chicago's pizza,Pizza Place,51.528487,-0.216021
Tasty Corner,Sandwich Place,51.52956126405222,-0.2160873353014254
Benz Burgers,Burger Joint,51.52906446684804,-0.21625041961669922
Passione Nera,Café,51.52829,-0.216744
When Mac Met Cheese,Mac & Cheese Joint,51.533844,-0.2185
Rullo's,Italian Restaurant,51.53195153806529,-0.21739582156922072
Gate Bar & Restaurant,Dim Sum Restaurant,51.52814193062187,-0.2233110210813712
unik sushi,Japanese Restaurant,51.53233871847355,-0.22177393007104632
Palm Beach,Fish & Chips Shop,51.531555511580656,-0.2149572073159031
Delicious Bakery,Bakery,51.53358440320173,-0.21891469967237753
Espressamente illy cafe in Kensal Rise,Café,51.533526,-0.2183
Iman Cafe,Café,51.527683,-0.215944
Cabin Noodle Bar & Cafe,Chinese Restaurant,51.53243603592911,-0.22190136994549595
Salam Cafe,Breakfast Spot,51.52967435676868,-0.21587022815096674
Boys Thai,Thai Restaurant,51.528058,-0.216325
Cafe Zest,Breakfast Spot,51.53328994246424,-0.21832697155977995
The Kitchen Apothecary,Diner,51.533562,-0.218841
Mr Pizza,Pizza Place,51.530535900000004,-0.216524
The Local Kitchen,Breakfast Spot,51.52914456194564,-0.21617531776428223
Sabor Brasileiro,Brazilian Restaurant,51.530411612297264,-0.22534544829763256
Grill 4 U,Portuguese Restaurant,51.52827835083008,-0.21695929765701294
The Cedar,Lebanese Restaurant,51.52823298225565,-0.2012283200881071
88 Dragons Sushi & Dim Sum,Asian Restaurant,51.528308,-0.201099
Hudson's Old English Restaurant,Café,51.531776000071964,-0.2035794216714568
DJ's Caribbean & English Cuisine,Caribbean Restaurant,51.52638887944604,-0.20751697434361882
Ali Baba,Middle Eastern Restaurant,51.53315522826942,-0.20532007404463554
Star Cafe,Café,51.53293,-0.205211
The Bathurst Deli,Deli / Bodega,51.532617,-0.204416
Adar,Kebab Restaurant,51.532948,-0.205541
Queen's Park Deli,Deli / Bodega,51.53302213896813,-0.20426379458043561
CREAM,Café,51.532828784114294,-0.2050173282623291
Alimentari,Café,51.532324,-0.203793
Dream Coffee,Café,51.53308,-0.205059
Masaya,Coffee Shop,51.526321,-0.207564
Wok-N-Run,Chinese Restaurant,51.52814002573163,-0.20154118537902832
Alfanouse,Middle Eastern Restaurant,51.533046,-0.20525
Holy Cow,Indian Restaurant,51.527813,-0.201189
The Sindian Grill House,Turkish Restaurant,51.528078,-0.20110760000000028
Caribbean Jerk Hut,Caribbean Restaurant,51.5330356790532,-0.20558595657348633
Queen's,Indian Restaurant,51.53245354008083,-0.20503375344631392
Chicken Cottage,Fried Chicken Joint,51.53290370294538,-0.20942011447324316
Lauriston Farm,Restaurant,51.526262,-0.203321
Darna | دارنا (Darna),Middle Eastern Restaurant,51.533088,-0.205563
Starbucks,Coffee Shop,51.530154,-0.186137
The Peppermint,Café,51.5301194811927,-0.18561295761685387
Le Cochonnet,Pizza Place,51.52762323205276,-0.19012806529630713
Petit Café,Coffee Shop,51.52770282311305,-0.19058146224438433
Thai Rice,Thai Restaurant,51.530051654587446,-0.18592492590859583
Banana Tree,Thai Restaurant,51.52985506941661,-0.18584536021700407
New Taxin Thai,Thai Restaurant,51.527577,-0.190583
Murasaki,Japanese Restaurant,51.527488,-0.189205
Elgins Bar,Gastropub,51.52732616246068,-0.19345490397048948
The Marshmallowists,Dessert Shop,51.528813,-0.184659
Bon Appetit,Deli / Bodega,51.527572229265246,-0.190332170942543
Kish,Asian Restaurant,51.53073444859859,-0.19131753591365666
Porridge,Café,51.52759603175337,-0.18917083740234375
Park cafe,Café,51.530481,-0.19028
The Dry Goods Store,Food & Drink Shop,51.527595,-0.189401
Square Pizza,Pizza Place,51.52663682526954,-0.191143229017001
coffee,Coffee Shop,51.53316867151315,-0.19375435577630332
Yummy Licks,Ice Cream Shop,51.527369087558846,-0.18677830696105957
Earl Of Sandwich,Sandwich Place,51.52764953034168,-0.19350892445856901
Bae's Cupcakes,Cupcake Shop,51.529777,-0.186107
Bea's Cake Boutique,Bakery,51.529816,-0.185886
Cafe Mangiare,Café,51.527572266536446,-0.19073917826104758
Twilight,Café,51.530257,-0.185253
The Sun Singing,Chinese Restaurant,51.52658022853691,-0.19121762666698422
Verona Park Cafe,Café,51.5305573,-0.190816
La Piccola Dely,Deli / Bodega,51.52767224579163,-0.1897099719342089
Ghalyoun Hookah,Café,51.527804,-0.189488
Sambal Shiok @ Lauderdale Market,Malay Restaurant,51.52978219582036,-0.18595250139161135
Panzer's,Deli / Bodega,51.53364563504979,-0.17229982565914614
Lord's Tavern,Pub,51.52808010916685,-0.1733248296697406
Food Village,Food Court,51.529787,-0.170199
Laudareé at Harrods,Dessert Shop,51.528708627307616,-0.1692716467311695
The Regent's Bar & Kitchen,Café,51.52711711142943,-0.15544474124908447
Boathouse Cafe,Café,51.52872608322549,-0.16137689802866484
The Hub,Café,51.5325723855815,-0.1578520062683549
Mortar & Pestle,Thai Restaurant,51.526428,-0.162904
Regents Park Grill,Middle Eastern Restaurant,51.52877503123934,-0.16535085110678044
Snow flake @ Selfridges,Ice Cream Shop,51.526810277715654,-0.16025052152152716
Benugo,Café,51.532202190117424,-0.15661296944243266
Benugo Espresso Bar,Coffee Shop,51.52862676031468,-0.14884084622917035
The Broad Walk Cafe,Café,51.53071,-0.15068
Jesshops,Bakery,51.52845824331177,-0.14327134563447788
YO! Sushi,Sushi Restaurant,51.530066,-0.138957
Pizza Hut Delivery,Pizza Place,51.53014,-0.138986
Waterside Coffee,Café,51.53040313720703,-0.14365610480308533
Mr. Haddock's Fish Bar,Fish & Chips Shop,51.528527348657974,-0.14373270948724817
Cow & Coffee Bean,Café,51.52866537910623,-0.14869943070848654
Future Paradise,Restaurant,51.529780355769475,-0.1389523963968238
Skyline Foods,Sandwich Place,51.52834729860904,-0.14490092127605714
Darwin's Deli,Sandwich Place,51.528264908134275,-0.14343461898605542
Granger & Co.,Australian Restaurant,51.53260599028002,-0.12527477492529587
German Gymnasium,Modern European Restaurant,51.53239240571996,-0.12526657201295754
O'Neill's,Irish Pub,51.52914571131603,-0.12610826902549263
Starbucks,Coffee Shop,51.528563,-0.127107
Half Cup,Café,51.52783791250915,-0.12495133730118925
British Library Cafe,Coffee Shop,51.52982086936726,-0.12764346216284583
Roti King,Malay Restaurant,51.528862289366025,-0.13204256019653696
Starbucks,Coffee Shop,51.532148,-0.126363
The Betjeman Arms,Gastropub,51.530197343985165,-0.12480379586572295
Origin Coffee Roasters,Coffee Shop,51.529133,-0.12661837
Burger King,Fast Food Restaurant,51.52979171620249,-0.12424202418368481
Pret A Manger,Sandwich Place,51.52844032643028,-0.12802259225322069
Le Pain Quotidien,Bakery,51.530623,-0.126242
Somers Town Coffee House,Gastropub,51.52984555217761,-0.13027089727328112
The Gilbert Scott,English Restaurant,51.52970922842593,-0.12625258415937424
Pret A Manger,Sandwich Place,51.53216444979851,-0.12592324930199367
Leon,Café,51.531432586441944,-0.12398057860619167
PizzaExpress,Pizza Place,51.528672849635626,-0.1273974044050564
Caffè Nero,Coffee Shop,51.527614437878725,-0.1330047846665151
Cattle & Co,BBQ Joint,51.528453001566376,-0.12877072710387796
Sourced Market,Deli / Bodega,51.532026203585126,-0.12609168990974456
Albertini Restaurant,Gastropub,51.5287570626221,-0.1291377283700677
Mai Sushi,Japanese Restaurant,51.52925198782535,-0.12958481419348578
Costa Coffee,Coffee Shop,51.53002975905134,-0.12429901481892897
Plum + Spilt Milk,Restaurant,51.53086618497842,-0.12421840768781213
Pret A Manger,Sandwich Place,51.531655063542594,-0.12444979199459688
Costa Coffee,Coffee Shop,51.52779291855632,-0.12946075876266386
Leon,Fast Food Restaurant,51.527976833986,-0.13316601276066228
Benito's Hat,Burrito Place,51.531668417130874,-0.12421510578219734
Nando's,Portuguese Restaurant,51.527761085417524,-0.13278441883930095
Quaker Centre Café,Café,51.526759155532226,-0.13241421413285667
Pret A Manger,Sandwich Place,51.527529870456526,-0.13324339275241912
The Place,Dance Studio,51.52770409497361,-0.12825684298657036
Giraffe Stop,Restaurant,51.53159256272652,-0.124190130040085
nam-po!,Asian Restaurant,51.5280149708753,-0.13288230720082395
Upper Fleet,Café,51.52634925828178,-0.1296386594701667
Fortnum & Mason,Gift Shop,51.530541276545954,-0.12552455645648344
Carluccio's,Italian Restaurant,51.53029988850904,-0.12534654740651488
Murger-Han,Chinese Restaurant,51.52946204942903,-0.13298816754998094
Wasabi,Sushi Restaurant,51.5317193366582,-0.12422849201433264
MI + ME,Deli / Bodega,51.530558863885354,-0.1254879364516905
