,Turnout,name
E05009392,-0.44837344775848836,1.387674623760752
E05009393,-1.298503970377861,0.19295285244673316
E05009394,-0.4005606342544147,-0.20528773799127314
E05009395,-0.8357443449731133,0.3920731476657363
E05009396,-0.878252639689652,1.5867949189797552
E05009397,-0.5375750450023475,0.19295285244673316
E05009398,0.7263903167627351,0.09339270483723157
E05009399,-0.5774999641483639,-0.20528773799127314
E05009400,-0.611581699954357,-0.3048478856007747
E05009401,-1.4140629296949276,0.5911934428847394
E05009402,-0.7363644488281583,-0.006167442772269997
E05009403,-0.33191227020970404,1.387674623760752
E05009404,-0.2154330775004124,-0.10572759038177157
E05009405,-0.6625711826259228,0.19295285244673316
E09000001,1.0558813709584538,0.0
